country_name;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;iso2
Korea, Dem. People's Rep.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Korea, Rep.;3958811881.2;2417628736.5;2814615384.6;3988461538.5;3459019942.8;3120861498.9;3929055143.5;4855892445.8;6119394892.4;7678698837.6;9005144969.1;9903571248.5;10862211760.8;13876472208.3;19543973941.4;21784297520.7;29902479338.8;38446487603.3;51972107438.0;66946900826.4;65398377597.5;72933533011.8;78358416171.5;87760553261.9;97510744119.1;101296177099.4;116836246284.8;147948709376.4;199591287824.8;246928837311.4;283365844161.1;330647042837.3;355524903068.1;392665710525.4;463619823515.2;566581003128.2;610167053824.0;569755022973.0;383331833681.8;497514040642.3;576179387819.6;547656279894.6;627246933729.6;702714855193.9;793175561887.0;934901071333.0;1053216909887.6;1172614086539.9;1047339010225.3;943941876218.7;1143672241149.7;1253289537500.8;1278046536287.0;1370632955321.2;1484488526271.8;1466038936206.4;1499679823909.6;1623074183501.9;1725373496825.4;1651422932447.8;1644312831906.2;1818432106880.0;1673916469026.6;
Kosovo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5181776768.7;5015894693.0;5343950556.1;6341613610.0;6163484244.6;6735328609.7;7074394734.9;6295848422.7;6682677290.0;7180764703.4;7878759714.8;7899737577.5;7717145217.8;9412034299.2;9409473518.0;RS
Kuwait;;;;;;2097199161.1;2391199043.5;2441599023.4;2662798934.9;2769198892.3;2873638850.5;3880392195.4;4450537925.3;5408804607.3;13006948296.3;12022811620.8;13132252801.9;14137406740.5;15503557496.2;24749063922.5;28638868355.9;25058020338.3;21577153356.4;20871081080.2;21700082752.9;21445970613.8;17903989745.2;22368704133.7;20690322152.9;24313855653.4;18427777777.8;11009993703.1;19858555214.7;23941391390.7;24848483838.4;27186980646.5;31492373308.8;30350190704.4;25943705784.3;30122365849.3;37718743480.1;34889559869.8;38135788413.8;47874582231.6;59439090600.6;80798630137.0;101557330723.4;114634043361.7;147379737229.8;105968691905.4;115416580893.0;154079839408.1;174047996685.0;174167897908.6;162650272167.9;114585576961.4;109406328917.0;120687539805.5;138202535799.9;136191825724.4;105948807280.7;137384258875.6;175363265306.1;KW
Kyrgyz Republic;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2675000000.0;2569444444.4;2316562500.0;2028295454.5;1681006993.0;1661018518.5;1827570586.2;1767864035.7;1645963749.8;1249061487.0;1369688498.1;1525116370.3;1605643104.7;1919008090.5;2211534585.0;2460246766.4;2834168889.4;3802570552.6;5139958909.2;4690061380.6;4794361863.0;6197765984.3;6605142884.4;7335033800.6;7468102412.7;6678177511.7;6813095379.1;7702938379.4;8271106235.4;9371275264.4;8270468614.2;9249133946.3;11543966558.8;KG
Lao PDR;;;;;;;;;;;;;;;;;;;;;;;;;1757142855.9;2366666615.6;1776842097.2;1087273103.7;598961269.3;714046821.1;865559879.4;1028087972.3;1127806944.6;1327748689.9;1543606345.1;1763536304.5;1873671550.3;1747011857.3;1280177838.7;1454430642.4;1731198022.5;1768619058.3;1758176653.1;2023324407.3;2366398119.9;2735558734.7;3455031447.6;4223152219.2;5446434031.7;5836138127.1;7131773632.7;8750107401.6;10192848926.3;11983252626.5;13279248478.7;14426381187.1;15912495368.9;17071162084.4;18141651381.4;18740559554.2;18981800705.1;18827148529.0;15468785203.8;
Latvia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5789128636.6;5975248851.5;6527926445.7;7166275467.7;7533788133.6;7958852838.9;8362398701.6;9557031605.3;11771975156.8;14435700533.4;17003459863.1;21570076498.6;31054350978.0;35854274228.9;26410909090.9;23956163076.6;27474380566.3;28169902669.4;30204783461.8;31386896487.0;27263090547.1;28083597512.5;30483806017.8;34429023435.0;34225547537.1;34390910339.0;39443126174.4;40932030049.6;LV
Lebanon;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3313540067.9;2717998687.7;2838485354.0;4690415092.5;5843579160.9;7941744492.2;9599127050.2;11718795528.6;13690217333.6;15751867489.4;17247179005.5;17391056369.2;17260364842.5;17649751243.8;19152238806.0;20082918739.6;21159827992.0;21497336498.8;22022709851.4;24827355014.9;29118916105.5;35399582928.7;38443907042.1;39927125961.5;44016799515.8;46880103080.6;48095213746.6;49929337836.8;51147308774.1;53027680685.9;54901519155.6;51605959131.3;31712128253.8;23131941556.8;;LB
Lesotho;34579986.2;35699985.7;41859983.3;47039981.2;51939979.2;54879978.0;56699977.3;59261976.3;61445975.4;65967973.6;68739972.5;76480285.0;80913200.4;121188715.8;150851316.5;149558895.9;147660036.9;193315048.3;266570066.6;290134592.5;431542536.7;434188034.2;348741683.7;386699308.9;333163670.3;268629925.9;318858423.0;402768324.5;470395800.6;495409232.6;596410263.7;704325366.7;831029861.7;835582062.5;878250945.3;1001894000.3;946112492.8;998004258.7;928460893.1;912773681.1;887291687.9;825706961.2;775777238.6;1157825434.8;1511236655.5;1682343527.5;1800092563.8;1682131784.5;1766902709.2;1740894964.8;2234754241.9;2579409620.0;2477702216.3;2367112931.6;2441063054.1;2359686724.5;2131522791.5;2306185472.1;2556247292.0;2361966946.3;2067813019.0;2348771013.2;2236502124.2;LS
Liberia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;874000000.0;906000000.0;927000000.0;748000000.0;897000000.0;949000000.0;1119000000.0;1373000000.0;1726000000.0;1768000000.0;1998000000.0;2398000000.0;2791614000.0;3177198100.0;3225652000.0;3227075700.0;3398419600.0;3390703400.0;3422754800.0;3319596500.0;3039982500.0;3509000000.0;4001046970.0;LR
Libya;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;28904164239.3;31991785107.5;33887005288.3;30660029871.2;28610532505.2;25541383196.7;27884630117.9;30700890193.4;27251275902.7;35975878804.3;38270983031.7;34112079628.8;20481889763.8;26265625000.0;33122307692.3;47334697612.4;60094248771.6;68032985519.1;86710739535.9;60808538331.6;75380800665.2;48169243832.1;92540964666.6;75351117629.4;57372352562.0;48717506273.4;49912085228.3;67157451661.4;76686048497.5;69254143966.8;46808208746.1;39798423941.0;45752336036.0;LY
Liechtenstein;;;;;;;;;;;90099360.8;104889795.3;124940289.3;165928881.6;193980464.9;246389101.9;272489300.5;303493119.5;436912067.8;503173104.4;534699362.9;511647750.1;522096760.3;524023624.9;502620991.9;529073612.5;779357802.5;1052848996.0;1161757671.0;1119983801.2;1421509216.4;1484160302.1;1631177029.5;1673085244.7;1948129622.8;2428525060.7;2504012993.4;2298389802.9;2479699106.0;2664105901.2;2483889858.3;2491800558.8;2688618747.4;3070803051.4;3454373797.7;3659319116.9;4000102086.1;4601429897.2;5081479840.1;4504375348.1;5082337238.4;5739706004.9;5456102482.3;6391708310.7;6657526979.7;6268515276.2;6237302033.5;6474308717.9;6692620691.8;6436467007.1;6405870210.3;7710380085.9;;LI
Lithuania;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7867140395.3;8382519637.5;10118631851.5;11239547691.0;10971583944.8;11524776866.6;12237388001.7;14259781159.0;18781721376.2;22627507451.6;26097677571.8;30183575103.5;39697891351.9;47797551587.9;37388122046.1;37128694028.2;43535051482.4;42927454291.5;46523420074.4;48533659592.2;41435533340.4;43047309305.7;47758736931.8;53751411409.4;54808531641.4;56964942999.4;66798933785.8;70974490450.5;LT
Luxembourg;703925705.9;704145671.4;741509480.8;791140595.8;903158753.9;921600736.3;968440149.5;974721762.5;1066447130.8;1234878980.5;1457768455.0;1518773421.4;1901697369.6;2609875802.1;3183637116.8;3123333333.3;3423586206.9;3789321328.1;4718539772.0;5516982663.7;6019805490.4;5053665797.5;4602316793.2;4524217751.5;4438435492.9;4577211767.1;6685595087.6;8320902215.0;9418167855.2;10037674037.7;12778792853.7;13834219728.3;15518702634.9;15925521222.0;17701798890.8;20853093869.7;20895314658.0;19563836265.2;20150053345.2;21899317598.8;21230182989.3;21387533703.2;23649833332.2;29667268248.1;35064843792.9;37672280120.5;42910146296.1;51587401415.8;58844277701.5;54467289897.6;56213985987.4;61696281326.2;59776383527.4;65203276467.0;68804811897.6;60071584216.1;62216885435.9;65712180343.0;71000359760.5;69890505323.6;73699366700.2;85584105993.9;81641807865.8;LU
Macao SAR, China;;;;;;;;;;;;;;;;;;;;;;;1142497718.8;1133013235.1;1304361353.3;1362072159.9;1532105070.2;1957724829.4;2288761822.5;2705665492.0;3246481233.2;3765249711.1;4914365189.0;5665606114.8;6311207779.9;7046147736.9;7176892950.4;7267570892.7;6797792190.2;6547670439.3;6774193548.4;6860272608.5;7371692774.4;8246479565.9;10643253553.2;12160056122.4;14874098691.9;18439981612.4;21027018332.7;21587786905.8;28241798491.6;36845888757.2;43189721377.0;51536595089.3;54902831793.5;45048190598.3;45070808689.0;50383871120.9;55190661339.8;55082293844.1;25343525935.8;30969334705.1;24042287326.6;
Madagascar;673081724.8;699161944.6;739286907.6;759345863.7;802482183.7;833563473.0;900264584.6;956436932.1;1031669637.4;1056391055.6;1111859570.9;1199507631.1;1341590690.4;1653062335.0;1917508190.0;2283049215.4;2181844178.6;2358930406.1;2669755115.1;3463565853.8;5201818347.8;4759333998.4;4784977326.0;4686457031.2;3905938480.9;3802557894.9;4347989788.1;3212900555.8;3189456965.0;3175638332.6;3931334875.0;3254713056.0;3714966678.3;4063298919.3;3522227092.2;3838100903.7;4931861038.7;4262965419.7;4401967632.7;4277903780.3;4629247203.8;5438332601.9;5351701663.4;6372498889.7;5064732626.3;5859269752.6;6395712490.9;8524620889.6;10725137723.7;9616879409.4;9982711338.1;11551819617.9;11578975061.9;12423555455.4;12522957399.2;11323020701.3;11848613858.4;13176313593.6;13760033282.3;14104664678.5;13051441203.9;14554754116.5;15297192799.0;MG
Malawi;;;;;;;;;;;;;;;;;;;;;1801156774.7;1801193909.5;1717379494.5;1780148049.7;1758028656.1;1646442272.9;1722586299.4;1721711808.5;2008189508.3;2314205129.5;2737087861.6;3206783830.4;2618837835.0;3013392658.0;1719864761.3;2033701498.0;3319573749.6;3875785863.4;2547609590.1;2584478924.1;2537307580.3;2498008664.7;5087328437.9;4669789300.4;5058726350.5;5320409651.5;5818279739.1;6451210219.1;7743617352.2;9009887946.8;10128323010.6;11648142958.4;8773203178.2;8031571927.6;8801326169.1;9219474379.3;7909868618.5;8943543677.2;9880675785.9;11025371147.2;12056108778.3;12602334121.6;13164667626.9;MW
Malaysia;1916229477.1;1901856122.7;2001489602.2;2510110348.2;2674423922.5;2956337669.3;3143517943.8;3188924677.1;3330371551.2;3664552041.3;3864145667.4;4244395955.8;5043347250.4;7662902677.9;9496204301.7;9298800799.5;11050234598.6;13139488632.6;16358079862.1;21213264962.0;24488224677.2;25004285791.8;26804493635.3;30347442110.9;33942897422.0;31199633353.0;27734111399.8;32181210158.0;35272109220.2;38847965292.9;44024585239.6;49143148094.3;59167550163.0;66894966969.0;74478356957.8;88705342902.7;100855393910.5;100005323301.9;72167498980.8;79148421052.6;93789736842.1;92783947368.4;100845526315.8;110202368421.1;124749473684.2;143534405818.5;162692258307.1;193549569477.7;230811614370.4;202257453036.6;255017638455.6;297951668674.8;314443047642.1;323276235524.4;338066095097.3;301355266964.9;301256033870.3;319109094160.3;358788845712.5;365177721021.5;337456163961.2;373832428055.4;407027451714.6;MY
Maldives;;;;;;;;;;;;;;;;;;;;;42463576.2;44781457.0;47911340.2;57829787.2;109503546.1;127190758.0;141882254.2;141223029.4;168514513.4;189514434.2;215043969.8;244396761.9;284875809.0;322417837.2;356014932.1;398988955.0;450382328.0;508223602.4;540096397.6;589239753.6;624337145.3;870031676.8;897031250.0;1052121056.0;1226829564.8;1163362434.3;1575200390.9;1868383459.8;2271646188.1;2345294878.7;2588176058.4;2774350237.8;2886163996.0;3295009236.6;3697353036.6;4129505319.8;4409942623.4;4816426259.5;5404344159.5;5726094797.7;3712604580.3;5254366310.4;6170638747.0;MV
Mali;;;;;;;;275494477.6;343771973.0;339913867.1;359772315.1;395218628.9;486617280.3;563683703.3;538747340.0;830710615.2;939228017.2;1049838548.1;1222702572.8;1595422955.6;1759691186.4;1538972424.4;1333754225.0;1297765325.9;1232932104.1;1392196048.0;1852163453.2;2090629987.0;2169040603.2;2181821909.3;2681912148.7;2724131458.3;2830673378.1;2818281085.1;2081846497.7;2706425157.4;2780422049.2;2697105823.5;2920358710.5;3440724709.6;2961484953.9;3468337942.3;3908121307.0;4714071979.7;5454249125.7;6247515888.1;6905934217.9;8156468826.1;9838403100.5;10231962390.2;10689168016.3;12995112690.3;12442035339.1;13242690786.1;14364937124.1;13104764378.3;14026048335.7;15365713048.2;17070867589.9;17280250810.0;17465392764.4;19309463508.0;18827176529.7;ML
Malta;;;;;;;;;;;250721821.6;264579879.8;295118249.3;345602025.4;376094108.5;474620439.6;527936988.8;625573345.5;793675169.9;1001300838.3;1250242107.9;1243469360.6;1234518125.0;1165771369.0;1101828568.8;1117835285.5;1435079200.3;1751247763.4;2019474244.2;2118574772.1;2547163582.3;2750041434.3;3021910216.7;2709178326.8;2998570146.5;3461332684.8;3585755121.5;3722389055.7;3958227428.4;4155187257.9;4069515556.8;4088368961.8;4470446352.3;5448415539.8;6098092511.8;6416184235.8;6778324087.1;7925371458.8;9090406749.5;8696366868.9;9035824366.0;9638728635.0;9461776291.8;10551030596.8;11625848974.8;11091483659.6;11668015565.8;13484541925.8;15404393365.2;15992378640.1;15252609039.1;18087205251.4;18125564514.3;MT
Marshall Islands;;;;;;;;;;;;;;;;;;;;;;31020000.0;34918000.0;41749000.0;45144000.0;43879000.0;55989000.0;62983000.0;70688000.0;72798000.0;78476000.0;82507000.0;91063000.0;99461000.0;108071000.0;120230000.0;110858000.0;110705600.0;112279400.0;114326300.0;115347500.0;122824000.0;131738200.0;131398500.0;132934600.0;137666300.0;142745200.0;149870000.0;145969100.0;150624900.0;160318500.0;171567100.0;179855800.0;185468000.0;185172900.0;182997300.0;200716000.0;212701200.0;219430038.5;231996704.1;240751144.4;257784881.6;258774475.1;MH
Mauritania;;159213430.2;164271557.6;168186297.2;224495743.8;255340475.0;266533605.2;282615310.2;311395937.2;295062308.5;309405316.1;335568907.1;391669449.3;493237876.3;613010552.5;703377837.5;775045516.9;799030017.1;804629876.8;951900945.2;1047925105.6;1105494681.7;1108776652.8;1165171263.4;1074373230.3;1009723326.3;1186628778.5;1344664724.7;1414951290.1;1450647019.2;1506914407.8;2133692696.7;2164298425.5;1847353211.3;1944876755.0;2091726101.4;2132087009.3;2071996564.1;2032347664.9;1985922775.5;1779520886.5;1746063557.6;1777057481.3;2051147606.7;2362501023.2;2936019525.6;3919577285.9;4346212355.0;5206437193.8;4714595547.8;5628878798.0;6764627745.9;6728208836.2;7223071097.1;6592537781.8;6166863896.7;6398747592.1;6800135898.3;7473550557.1;7894764885.8;8260752385.2;9222536364.0;9780863579.0;MR
Mauritius;;;;;;;;;;;;;;;;;704030891.2;823633467.7;1015369263.9;1211139695.1;1131789369.8;1142388185.5;1078403870.3;1090276947.3;1040554601.1;1076122279.0;1462904818.1;1880850431.4;2134513096.5;2181934976.4;2653485892.6;2856889220.4;3224265890.4;3263363787.2;3558143578.0;4040341982.7;4421952040.9;4187375953.7;4169672974.8;4343708953.1;4663321081.4;4613637274.9;4841310239.6;5816559038.5;6578840418.9;6488743193.1;7028810680.9;8150150209.2;9990356673.7;9128843109.2;10003670690.3;11518413430.0;11668696396.8;12292974141.4;13074129952.1;12007291045.6;12594155464.4;13713506130.6;14735695931.0;14436346979.6;11408106446.3;11484357947.9;12948726653.8;MU
Mexico;13040000000.0;14160000000.0;15200000000.0;16960000000.0;20080000000.0;21840000000.0;24320000000.0;26560000000.0;29360000000.0;32480000000.0;35520000000.0;39200000000.0;45200000000.0;55280000000.0;72000000000.0;88000000000.0;88875923765.1;81912018783.5;102648570299.1;134531900898.9;205577055466.0;263797827860.5;184602611609.5;156167000433.0;184230754105.4;195241069482.1;134556034673.0;147542558208.9;181611150496.8;221403098266.8;261253675692.8;313139656145.7;363157832923.7;530160763983.5;553618247900.7;380157469866.8;432157945024.4;523449530464.3;557461102630.7;631249359702.4;742061329643.4;796064590656.2;810666116505.5;765549967888.6;819459227375.0;917571853345.6;1020265057698.5;1102355554788.9;1161553459894.8;943437415098.6;1105424238889.4;1229013703255.8;1255110424741.9;1327436290361.0;1364507717463.7;1213294467527.6;1112233497399.1;1190721475958.8;1256300182983.7;1305212479961.6;1120741118380.3;1312557512901.3;1465854089286.5;MX
Micronesia, Fed. Sts.;;;;;;;;;;;;;;;;;;;;;;;;106500000.0;;;112210000.0;116700000.0;124700000.0;135200000.0;147200000.0;166200000.0;178100000.0;198400000.0;202500000.0;221575300.0;218534700.0;206626300.0;218873100.0;220140500.0;233271800.0;240970900.0;242517200.0;245432900.0;240236000.0;250281900.0;253541900.0;256787200.0;263145100.0;280284600.0;296944100.0;311301600.0;327248700.0;317214400.0;319271200.0;316489900.0;332265200.0;366666800.0;401932300.0;416000000.0;408000000.0;406000000.0;424000000.0;
Moldova;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1752979926.4;1695122173.9;1930081168.8;1698717504.7;1170782957.4;1288429391.8;1480673594.1;1661818168.4;1980907434.8;2598249555.9;2988342907.0;3408255450.6;4401173151.9;6054824248.2;5439434271.8;6974982369.6;8414352020.5;8709138634.8;9496717875.5;9399833207.5;7798692878.4;7982450758.0;9519053158.5;11253727815.5;11735774634.4;11531967881.1;13692230147.1;14508333280.4;MD
Monaco;;;;;;;;;;;293127333.2;327706210.4;402451900.8;523554039.2;563949254.1;711978961.9;735324244.7;811191392.2;1000555218.0;1209870147.5;1378175524.1;1205188647.9;1143216456.6;1092560364.5;1037329604.4;1082867507.3;1515234743.5;1839081463.3;2000704744.9;2010083833.2;2481307077.1;2480540845.3;2737049230.7;2574494355.7;2720332134.5;3130309995.3;3137886994.5;2840195190.4;2934593467.7;2907118641.2;2654462665.3;2673723033.7;2919647981.8;3597089750.8;4043551488.8;4204652898.7;4586826512.7;5875790766.3;6502942244.9;5474379252.3;5367561569.6;6088689808.4;5742749294.0;6555591709.9;7069353073.1;6261649890.8;6465645584.9;6431271365.1;7182444409.5;7383944044.2;6739645416.5;8626081320.5;8784002931.7;MC
Mongolia;;;;;;;;;;;;;;;;;;;;;;2310099100.0;2552401933.3;2725736633.3;2098734600.0;2186505475.0;2896178866.7;3020611600.0;3204461566.7;3576966800.0;2560785660.0;2379018326.3;1317611863.8;768401634.2;925817092.2;1452165005.2;1345719472.4;1180934202.8;1124440204.8;1057408588.7;1136896123.6;1267997934.3;1396555720.0;1595297355.8;1992066808.1;2523471601.1;3414055661.6;4234999703.9;5623216608.0;4583850367.9;7189481998.9;10409797377.9;12292770631.6;12582122604.3;12226514668.1;11619892590.7;11181350649.4;11480847740.7;13178094720.5;14206359017.5;13312981429.1;15286441737.7;17146471626.4;MN
Montenegro;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;984293043.8;1159869245.9;1284685050.5;1707710053.1;2073234417.7;2257174480.8;2721903148.9;3680711743.8;4545674527.6;4159330369.5;4142983843.5;4544428421.5;4087526241.8;4465772400.4;4593853291.0;4054730077.6;4376930578.3;4856599480.8;5506942238.4;5542054181.1;4769996866.0;5861427505.1;6229801580.8;ME
Morocco;2037154741.9;2025693539.6;2379611124.6;2657252578.3;2798345298.6;2948331090.5;2876401297.1;3046345314.4;3271422332.6;3651622669.0;3956336244.1;4356669034.3;5074117544.8;6242145880.1;7675466449.4;8984853005.1;9584297284.3;11049783871.8;13236946233.6;15911994817.3;21728516153.1;17788185478.9;17692276734.2;16251408127.6;14824667954.4;14991283215.7;19462085540.2;21765195948.2;25705296183.5;26314313191.2;30179954775.0;32285573573.9;33711069430.8;31655473663.8;35604137422.6;39030285468.4;43161571527.6;39147844526.1;46497608725.0;46266428648.1;43017455401.8;43831480207.6;47077192187.6;58029363354.3;66114145451.0;68852658068.7;75883823300.9;86947913286.7;101822906949.1;101154952240.9;100865329473.4;110080631332.4;106937392311.1;115739287305.1;119130841411.7;110413823841.6;111572947004.9;118540573367.8;127341147581.8;128920266409.5;121353645057.1;141817797083.5;130912558829.8;MA
Mozambique;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3854856434.6;2798696511.2;2883161897.4;2958108170.3;3061646173.7;4030146134.6;4873663774.9;5551118148.7;6285219691.2;5930685214.6;5650154067.1;5950769426.6;6583526860.6;7937255565.4;8868504899.9;9509835536.9;10811456005.9;12920340964.7;12263894790.0;11411894723.9;14619279988.7;16688114144.1;17198073057.2;17978246586.1;16208985769.6;12069051237.2;13264640645.8;15017358750.6;15512759174.6;14235420505.3;16168056388.9;18406835954.7;MZ
Myanmar;545098463.8;605581577.3;634528851.5;598998434.7;411419905.8;367053111.3;293103482.4;420359035.9;559956141.5;571854203.6;563555620.5;587448416.5;662213096.3;719754670.1;1225589878.1;1061107353.7;1204699866.8;873579940.5;935408765.8;952265052.0;1038225167.1;1111000755.7;1481165483.5;1381573615.3;1304063253.0;1478908160.2;1582873764.5;1562448083.1;1541088317.0;2013448239.6;2115193503.5;2069832687.0;2411552296.5;3163020043.9;4432257187.5;5289174927.1;6123556701.0;4722288502.3;6459461639.3;8486832800.9;8905066163.6;6477790688.2;6777632512.1;10467109977.7;10567354056.4;11986972418.5;14502553709.8;20182477480.6;31862554101.9;36906181380.8;49540813342.5;59977326086.0;59937796641.8;60269732882.8;65446196919.7;59687411768.8;63216143490.1;66055090634.5;67855845007.3;75072038085.9;79045695084.5;66262813093.5;62263466263.7;MM
Namibia;;;;;;;;;;;;;;;;;;;;;2421990338.0;2249908577.8;2118710248.2;2297400687.6;1951260037.8;1608237350.4;1809048527.2;2300068217.0;2495094746.4;2535135797.6;2789921853.4;2996869281.5;3429521699.4;3251188833.1;3666503529.6;3978514206.3;3989163196.6;4154989950.0;3873109865.6;3868551730.4;3922232164.8;3557341215.2;3349169826.4;4926439383.5;6609205994.8;7248374837.7;8001779551.1;8839536476.0;8607431497.5;8938847189.1;11431412421.1;12523359440.5;13042053591.7;12043307277.1;12435430969.6;11335161083.5;10722018732.1;12895153160.5;13682018827.0;12541928102.8;10583748541.5;12446290854.9;12914932655.7;NA
Nauru;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47562844.6;65071879.8;101055723.0;94385014.9;99149244.4;84863440.6;97541943.0;109355638.9;130995566.3;125160115.5;124685688.2;145536615.9;151647846.1;NR
Nepal;508334414.0;531959561.2;574091100.7;496947904.4;496098775.3;735267081.7;906811943.8;841974025.5;772231413.9;788641964.6;865975307.8;882765470.7;1024098397.8;972101725.0;1217953547.0;1575789254.5;1452788944.5;1382400000.0;1604162497.5;1851250008.3;1945916583.3;2275583316.7;2395423680.2;2447174803.5;2581207387.8;2619913955.5;2850782092.7;2957255379.5;3487009748.4;3525225833.0;3627560281.9;3921476084.9;3401211581.3;3660041666.7;4066775510.2;4401104417.7;4521580381.5;4918691916.5;4856255044.4;5033642384.1;5494252207.9;6007055042.2;6050875806.7;6330473096.5;7273938314.7;8130258415.3;9043715355.9;10325618017.4;12545438605.4;12854985464.1;16002656434.5;21573872273.8;21703100747.5;22162205046.0;22731612827.1;24360801337.7;24524109483.5;28971588880.4;33111525183.2;34186180696.0;33433659223.6;36924841428.7;40828247303.5;NP
Netherlands;12276734172.1;13493833740.0;14647057370.1;15891241386.3;18699380731.3;21000586933.2;22867203317.4;25087562181.3;27817605743.3;34035946604.2;38164716625.1;44579122807.0;54706557264.5;71840909664.2;87243413394.5;100249523353.1;109168720620.1;127016990212.8;155859695457.3;179669405690.4;195152092662.4;164134217080.3;158479527936.0;153445465987.2;143912664148.4;143845822717.6;200862095700.7;245046310922.5;261910508417.9;258336705809.0;318330511920.6;327500327675.6;362962872180.5;353550169672.5;379130260322.1;452301674444.1;450490196078.4;416812740004.5;438008220395.5;447049523049.8;417479337444.7;431586852369.7;473861980071.0;580070360702.0;658380081545.2;685348181516.0;733955269898.8;848558887541.2;951869997864.1;871518638049.2;847380859016.7;905270626332.7;838923319919.5;877172824534.5;892167986713.7;765572770634.4;784060430240.1;833869641687.1;914043438179.6;910194347568.6;909793466661.5;1029678338329.4;1009398719033.1;NL
New Caledonia;;;;;;159594492.5;164206536.4;180036767.6;215507162.6;263108841.3;358815684.1;413985778.6;506808996.7;542293399.9;637403478.5;816652164.4;798313521.7;837620126.6;846004687.8;1047225723.6;1182463951.2;972564154.8;904599869.7;823857893.2;796066194.7;854820893.6;1201321513.8;1488093101.5;2072775508.1;2185082938.9;2529440424.2;2653780672.1;2923883281.1;2822243781.0;3038728384.9;3628440505.1;3606968436.0;3291131281.0;3556304832.7;3647802049.8;3420032041.1;3297734891.1;3740056747.7;4915353827.1;5895008978.0;6238629487.0;6979155387.9;8819917180.3;9067619760.1;8704438102.2;9364350076.9;10351448004.8;9659151917.4;10151382933.2;10635035594.8;8738203074.4;8724568954.9;9174048682.0;9896402283.7;9475655324.6;9454629467.9;10071349663.8;9623318718.3;NC
New Zealand;5485854792.0;5670064168.2;6077496267.8;6638937283.1;7274144350.8;5654463586.0;5863733231.0;5961418093.5;5180597620.6;5761588761.7;;7911136757.1;9567331064.7;12802281897.9;13940981798.1;12861983284.4;13604832424.0;15446825318.5;18530518394.6;20731243113.3;23244547384.7;24417617184.2;24164603059.0;24309279705.6;21665975318.9;24679795396.4;30604668356.6;40376354069.9;45176811594.2;43920222524.7;45495129385.0;42745329732.2;41649829859.6;46775620817.4;55314732279.1;63918703506.9;70140835299.0;66075143415.5;56227169851.0;58762260625.9;52623281956.7;53872425916.6;66627729311.4;88250885550.3;103905210084.0;114720129550.1;111538810712.7;137188946865.6;133131369930.4;121373602348.7;146517541181.3;168291357111.7;176206659722.5;190906575136.0;201313497220.9;178064471137.9;188838342528.0;206556258844.6;211886686924.5;213091987153.1;212569779569.5;255551704625.8;248101705541.4;NZ
Nicaragua;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2588999218.8;1013211920.5;1009455483.9;1488804123.7;1792800000.0;1756454248.4;3863185119.0;4140470000.0;4308351902.8;4389973489.9;4635267224.8;4855717874.7;5107329007.1;5323146565.7;5224213017.5;5322454925.8;5795568204.6;6321324279.1;6763418645.8;7423365339.2;8496948362.7;8298736418.2;8758619000.8;9774319976.8;10531980241.4;10982995267.0;11880434070.8;12756685522.5;13286101284.8;13785924374.2;13025234958.6;12699028991.4;12678162403.6;14145880399.2;15671583940.0;NI
Niger;449526873.3;485785231.0;531736599.3;586294878.7;582816396.4;673383510.8;702296078.6;665586872.3;641214226.2;625867985.3;649916621.2;693573703.6;742779660.8;946385105.2;1026137110.9;1048690933.2;1064517601.3;1291458041.5;1774365589.7;2109277665.7;2508524720.7;2170893414.4;2017612216.0;1803099561.2;1461243326.1;1440581652.4;1904096998.3;2233006104.9;2280356192.8;2179567114.3;3512356507.9;3285796875.0;3386232579.2;3052673849.3;1938058175.2;2302537562.2;2405686940.0;2290318910.2;2643363519.0;2537789820.7;2241753192.8;2448714704.0;2782192878.7;3394084732.5;3760443737.5;4383315964.6;4756361252.4;5731485051.8;7297600226.0;7352131309.7;7851192502.3;8772950777.8;9426912647.6;10224897437.9;10862943543.5;9683867926.4;10398861981.8;11185104251.7;12837307496.9;12889555561.3;13744653103.0;14915002436.0;15342278919.4;NG
